onset,offset,midi_number,pitch_name,duration,staff,measure,beat_in_measure, instrument,tie_type,mode,select_time
458.5,459.0,86,D6,0.5,0,94,3.5,flute,None,note,0
459.0,460.0,84,C6,1.0,0,95,1.0,flute,None,note,0
460.0,461.0,88,E6,1.0,0,95,2.0,flute,None,note,0
461.0,462.0,84,C6,1.0,0,95,3.0,flute,None,note,0
462.0,465.0,80,G#5,3.0,0,96,1.0,flute,None,note,0
465.0,468.0,81,A5,3.0,0,97,1.0,flute,None,note,0
468.0,471.0,84,C6,3.0,0,98,1.0,flute,None,note,0
471.0,474.0,83,B5,3.0,0,99,1.0,flute,None,note,0
474.0,477.0,86,D6,3.0,0,100,1.0,flute,None,note,0
477.0,480.0,84,C6,3.0,0,101,1.0,flute,None,note,0
480.0,483.0,90,F#6,3.0,0,102,1.0,flute,None,note,0
483.0,484.0,88,E6,1.0,0,103,1.0,flute,None,note,0
498.0,501.0,71,B4,3.0,0,108,1.0,flute,None,note,0
501.0,502.0,72,C5,1.0,0,109,1.0,flute,None,note,0
510.0,513.0,83,B5,3.0,0,112,1.0,flute,None,note,0
513.0,514.0,84,C6,1.0,0,113,1.0,flute,None,note,0
516.5,517.0,79,G5,0.5,0,114,1.5,flute,None,note,0
517.0,517.5,83,B5,0.5,0,114,2.0,flute,None,note,0
517.5,518.0,86,D6,0.5,0,114,2.5,flute,None,note,0
518.0,518.5,89,F6,0.5,0,114,3.0,flute,None,note,0
518.5,519.0,86,D6,0.5,0,114,3.5,flute,None,note,0
519.0,520.0,84,C6,1.0,0,115,1.0,flute,None,note,0
520.0,521.0,88,E6,1.0,0,115,2.0,flute,None,note,0
521.0,522.0,84,C6,1.0,0,115,3.0,flute,None,note,0
