onset,offset,midi_number,pitch_name,duration,staff,measure,beat_in_measure, instrument,tie_type,mode,select_time
266.0,267.0,72,C5,1.0,0,89,3.0,piccolotrumpet1,None,note,0
267.0,268.0,72,C5,1.0,0,90,1.0,piccolotrumpet1,None,note,0
268.0,269.0,72,C5,1.0,0,90,2.0,piccolotrumpet1,None,note,0
269.0,270.0,72,C5,1.0,0,90,3.0,piccolotrumpet1,None,note,0
270.0,271.0,72,C5,1.0,0,91,1.0,piccolotrumpet1,None,note,0
276.0,278.0,74,D5,2.0,0,93,1.0,piccolotrumpet1,None,note,0
279.0,280.0,74,D5,1.0,0,94,1.0,piccolotrumpet1,None,note,0
280.0,281.0,74,D5,1.0,0,94,2.0,piccolotrumpet1,None,note,0
281.0,282.0,74,D5,1.0,0,94,3.0,piccolotrumpet1,None,note,0
282.0,283.0,74,D5,1.0,0,95,1.0,piccolotrumpet1,None,note,0
288.0,289.0,67,G4,1.0,0,97,1.0,piccolotrumpet1,None,note,0
289.0,290.0,67,G4,1.0,0,97,2.0,piccolotrumpet1,None,note,0
290.0,291.0,67,G4,1.0,0,97,3.0,piccolotrumpet1,None,note,0
291.0,292.0,67,G4,1.0,0,98,1.0,piccolotrumpet1,None,note,0
292.0,293.0,67,G4,1.0,0,98,2.0,piccolotrumpet1,None,note,0
293.0,294.0,67,G4,1.0,0,98,3.0,piccolotrumpet1,None,note,0
294.0,295.0,72,C5,1.0,0,99,1.0,piccolotrumpet1,None,note,0
297.0,298.0,72,C5,1.0,0,100,1.0,piccolotrumpet1,None,note,0
300.0,301.0,67,G4,1.0,0,101,1.0,piccolotrumpet1,None,note,0
301.0,302.0,67,G4,1.0,0,101,2.0,piccolotrumpet1,None,note,0
302.0,303.0,67,G4,1.0,0,101,3.0,piccolotrumpet1,None,note,0
303.0,304.0,67,G4,1.0,0,102,1.0,piccolotrumpet1,None,note,0
330.0,334.0,67,G4,4.0,0,111,1.0,piccolotrumpet1,<music21.tie.Tie start>,note,1
334.0,335.0,67,G4,1.0,0,112,2.0,piccolotrumpet1,None,note,0
335.0,336.0,67,G4,1.0,0,112,3.0,piccolotrumpet1,None,note,0
336.0,340.0,67,G4,4.0,0,113,1.0,piccolotrumpet1,<music21.tie.Tie start>,note,1
340.0,341.0,67,G4,1.0,0,114,2.0,piccolotrumpet1,None,note,0
341.0,342.0,67,G4,1.0,0,114,3.0,piccolotrumpet1,None,note,0
342.0,343.0,72,C5,1.0,0,115,1.0,piccolotrumpet1,None,note,0
343.0,344.0,72,C5,1.0,0,115,2.0,piccolotrumpet1,None,note,0
344.0,345.0,72,C5,1.0,0,115,3.0,piccolotrumpet1,None,note,0
345.0,346.0,72,C5,1.0,0,116,1.0,piccolotrumpet1,None,note,0
348.0,349.0,74,D5,1.0,0,117,1.0,piccolotrumpet1,None,note,0
351.0,352.0,72,C5,1.0,0,118,1.0,piccolotrumpet1,None,note,0
402.0,403.0,64,E4,1.0,0,76,1.0,piccolotrumpet1,None,note,0
404.0,404.5,64,E4,0.5,0,76,3.0,piccolotrumpet1,None,note,0
404.5,405.0,64,E4,0.5,0,76,3.5,piccolotrumpet1,None,note,0
405.0,406.0,64,E4,1.0,0,77,1.0,piccolotrumpet1,None,note,0
407.0,407.5,64,E4,0.5,0,77,3.0,piccolotrumpet1,None,note,0
407.5,408.0,64,E4,0.5,0,77,3.5,piccolotrumpet1,None,note,0
408.0,409.0,64,E4,1.0,0,78,1.0,piccolotrumpet1,None,note,0
410.0,410.5,64,E4,0.5,0,78,3.0,piccolotrumpet1,None,note,0
410.5,411.0,64,E4,0.5,0,78,3.5,piccolotrumpet1,None,note,0
411.0,412.0,64,E4,1.0,0,79,1.0,piccolotrumpet1,None,note,0
413.0,413.5,64,E4,0.5,0,79,3.0,piccolotrumpet1,None,note,0
413.5,414.0,64,E4,0.5,0,79,3.5,piccolotrumpet1,None,note,0
414.0,415.0,64,E4,1.0,0,80,1.0,piccolotrumpet1,None,note,0
416.0,416.5,64,E4,0.5,0,80,3.0,piccolotrumpet1,None,note,0
416.5,417.0,64,E4,0.5,0,80,3.5,piccolotrumpet1,None,note,0
417.0,418.0,64,E4,1.0,0,81,1.0,piccolotrumpet1,None,note,0
419.0,419.5,64,E4,0.5,0,81,3.0,piccolotrumpet1,None,note,0
419.5,420.0,64,E4,0.5,0,81,3.5,piccolotrumpet1,None,note,0
420.0,421.0,64,E4,1.0,0,82,1.0,piccolotrumpet1,None,note,0
422.0,422.5,64,E4,0.5,0,82,3.0,piccolotrumpet1,None,note,0
422.5,423.0,64,E4,0.5,0,82,3.5,piccolotrumpet1,None,note,0
423.0,424.0,64,E4,1.0,0,83,1.0,piccolotrumpet1,None,note,0
462.0,463.0,64,E4,1.0,0,96,1.0,piccolotrumpet1,None,note,0
464.0,464.5,64,E4,0.5,0,96,3.0,piccolotrumpet1,None,note,0
464.5,465.0,64,E4,0.5,0,96,3.5,piccolotrumpet1,None,note,0
465.0,466.0,64,E4,1.0,0,97,1.0,piccolotrumpet1,None,note,0
467.0,467.5,64,E4,0.5,0,97,3.0,piccolotrumpet1,None,note,0
467.5,468.0,64,E4,0.5,0,97,3.5,piccolotrumpet1,None,note,0
