onset,offset,midi_number,pitch_name,duration,staff,measure,beat_in_measure, instrument,tie_type,mode,select_time
205.0,205.75,55,G3,0.75,0,52,2.0,bassoon2,None,note,0
205.75,206.0,55,G3,0.25,0,52,2.75,bassoon2,None,note,0
206.0,207.0,55,G3,1.0,0,52,3.0,bassoon2,None,note,0
207.0,208.0,55,G3,1.0,0,52,4.0,bassoon2,None,note,0
208.0,209.0,54,F#3,1.0,0,53,1.0,bassoon2,None,note,0
209.0,210.0,54,F#3,1.0,0,53,2.0,bassoon2,None,note,0
211.0,212.0,55,G3,1.0,0,53,4.0,bassoon2,None,note,0
213.0,214.0,54,F#3,1.0,0,54,2.0,bassoon2,None,note,0
215.0,216.0,55,G3,1.0,0,54,4.0,bassoon2,None,note,0
216.0,217.0,54,F#3,1.0,0,55,1.0,bassoon2,None,note,0
320.0,334.0,60,C4,14.0,0,81,1.0,bassoon2,<music21.tie.Tie continue>,note,3
334.0,336.0,56,A-3,2.0,0,84,3.0,bassoon2,None,note,0
336.0,344.0,55,G3,8.0,0,85,1.0,bassoon2,<music21.tie.Tie start>,note,1
344.0,345.0,59,B3,1.0,0,87,1.0,bassoon2,None,note,0
345.0,346.0,38,D2,1.0,0,87,2.0,bassoon2,None,note,0
346.0,347.0,43,G2,1.0,0,87,3.0,bassoon2,None,note,0
347.0,348.0,47,B2,1.0,0,87,4.0,bassoon2,None,note,0
348.0,351.0,50,D3,3.0,0,88,1.0,bassoon2,None,note,0
351.0,352.0,50,D3,1.0,0,88,4.0,bassoon2,None,note,0
352.0,353.5,59,B3,1.5,0,89,1.0,bassoon2,None,note,0
353.5,354.0,57,A3,0.5,0,89,2.5,bassoon2,None,note,0
354.0,354.75,60,C4,0.75,0,89,3.0,bassoon2,None,note,0
354.75,355.0,59,B3,0.25,0,89,3.75,bassoon2,None,note,0
355.0,355.75,64,E4,0.75,0,89,4.0,bassoon2,None,note,0
355.75,356.0,62,D4,0.25,0,89,4.75,bassoon2,None,note,0
356.0,357.5,60,C4,1.5,0,90,1.0,bassoon2,None,note,0
357.5,358.0,59,B3,0.5,0,90,2.5,bassoon2,None,note,0
358.0,358.75,62,D4,0.75,0,90,3.0,bassoon2,None,note,0
358.75,359.0,60,C4,0.25,0,90,3.75,bassoon2,None,note,0
359.0,359.75,65,F4,0.75,0,90,4.0,bassoon2,None,note,0
359.75,360.0,64,E4,0.25,0,90,4.75,bassoon2,None,note,0
360.0,361.5,62,D4,1.5,0,91,1.0,bassoon2,None,note,0
361.5,362.0,61,C#4,0.5,0,91,2.5,bassoon2,None,note,0
362.0,362.75,64,E4,0.75,0,91,3.0,bassoon2,None,note,0
362.75,363.0,62,D4,0.25,0,91,3.75,bassoon2,None,note,0
363.0,363.75,67,G4,0.75,0,91,4.0,bassoon2,None,note,0
363.75,364.0,65,F4,0.25,0,91,4.75,bassoon2,None,note,0
364.0,366.0,64,E4,2.0,0,92,1.0,bassoon2,None,note,0
366.0,368.0,62,D4,2.0,0,92,3.0,bassoon2,None,note,0
368.0,370.0,60,C4,2.0,0,93,1.0,bassoon2,None,note,0
370.0,372.0,62,D4,2.0,0,93,3.0,bassoon2,None,note,0
372.0,373.5,55,G3,1.5,0,94,1.0,bassoon2,None,note,0
373.5,374.0,54,F#3,0.5,0,94,2.5,bassoon2,None,note,0
374.0,374.75,57,A3,0.75,0,94,3.0,bassoon2,None,note,0
374.75,375.0,55,G3,0.25,0,94,3.75,bassoon2,None,note,0
375.0,375.75,60,C4,0.75,0,94,4.0,bassoon2,None,note,0
375.75,376.0,59,B3,0.25,0,94,4.75,bassoon2,None,note,0
376.0,377.5,57,A3,1.5,0,95,1.0,bassoon2,None,note,0
377.5,378.0,56,G#3,0.5,0,95,2.5,bassoon2,None,note,0
378.0,378.75,59,B3,0.75,0,95,3.0,bassoon2,None,note,0
378.75,379.0,57,A3,0.25,0,95,3.75,bassoon2,None,note,0
379.0,379.75,62,D4,0.75,0,95,4.0,bassoon2,None,note,0
379.75,380.0,60,C4,0.25,0,95,4.75,bassoon2,None,note,0
380.0,381.5,59,B3,1.5,0,96,1.0,bassoon2,None,note,0
381.5,382.0,58,A#3,0.5,0,96,2.5,bassoon2,None,note,0
382.0,382.75,60,C4,0.75,0,96,3.0,bassoon2,None,note,0
382.75,383.0,59,B3,0.25,0,96,3.75,bassoon2,None,note,0
383.0,383.75,64,E4,0.75,0,96,4.0,bassoon2,None,note,0
383.75,384.0,62,D4,0.25,0,96,4.75,bassoon2,None,note,0
384.0,385.0,60,C4,1.0,0,97,1.0,bassoon2,None,note,0
385.0,386.0,62,D4,1.0,0,97,2.0,bassoon2,None,note,0
386.0,387.0,60,C4,1.0,0,97,3.0,bassoon2,None,note,0
387.0,388.0,56,G#3,1.0,0,97,4.0,bassoon2,None,note,0
388.0,388.5,57,A3,0.5,0,98,1.0,bassoon2,None,note,0
388.5,389.0,57,A3,0.5,0,98,1.5,bassoon2,None,note,0
389.0,389.5,55,G3,0.5,0,98,2.0,bassoon2,None,note,0
389.5,390.0,55,G3,0.5,0,98,2.5,bassoon2,None,note,0
390.0,390.5,54,F#3,0.5,0,98,3.0,bassoon2,None,note,0
390.5,391.0,54,F#3,0.5,0,98,3.5,bassoon2,None,note,0
391.0,391.5,55,G3,0.5,0,98,4.0,bassoon2,None,note,0
391.5,392.0,55,G3,0.5,0,98,4.5,bassoon2,None,note,0
392.0,393.0,54,F#3,1.0,0,99,1.0,bassoon2,None,note,0
441.0,441.5,62,D4,0.5,0,111,2.0,bassoon2,None,note,0
441.5,442.0,61,C#4,0.5,0,111,2.5,bassoon2,None,note,0
442.0,442.5,62,D4,0.5,0,111,3.0,bassoon2,None,note,0
442.5,443.0,61,C#4,0.5,0,111,3.5,bassoon2,None,note,0
443.0,443.5,62,D4,0.5,0,111,4.0,bassoon2,None,note,0
443.5,444.0,59,B3,0.5,0,111,4.5,bassoon2,None,note,0
444.0,444.5,60,C4,0.5,0,112,1.0,bassoon2,None,note,0
445.0,445.5,60,C4,0.5,0,112,2.0,bassoon2,None,note,0
445.5,446.0,59,B3,0.5,0,112,2.5,bassoon2,None,note,0
446.0,446.5,60,C4,0.5,0,112,3.0,bassoon2,None,note,0
446.5,447.0,59,B3,0.5,0,112,3.5,bassoon2,None,note,0
447.0,447.5,60,C4,0.5,0,112,4.0,bassoon2,None,note,0
447.5,448.0,57,A3,0.5,0,112,4.5,bassoon2,None,note,0
448.0,448.5,59,B3,0.5,0,113,1.0,bassoon2,None,note,0
449.0,449.5,52,E3,0.5,0,113,2.0,bassoon2,None,note,0
449.5,450.0,52,E3,0.5,0,113,2.5,bassoon2,None,note,0
450.0,450.5,48,C3,0.5,0,113,3.0,bassoon2,None,note,0
450.5,451.0,48,C3,0.5,0,113,3.5,bassoon2,None,note,0
451.0,451.5,50,D3,0.5,0,113,4.0,bassoon2,None,note,0
451.5,452.0,50,D3,0.5,0,113,4.5,bassoon2,None,note,0
452.0,452.5,55,G3,0.5,0,114,1.0,bassoon2,None,note,0
453.0,453.5,62,D4,0.5,0,114,2.0,bassoon2,None,note,0
453.5,454.0,61,C#4,0.5,0,114,2.5,bassoon2,None,note,0
454.0,454.5,62,D4,0.5,0,114,3.0,bassoon2,None,note,0
454.5,455.0,61,C#4,0.5,0,114,3.5,bassoon2,None,note,0
455.0,455.5,62,D4,0.5,0,114,4.0,bassoon2,None,note,0
455.5,456.0,59,B3,0.5,0,114,4.5,bassoon2,None,note,0
456.0,456.5,60,C4,0.5,0,115,1.0,bassoon2,None,note,0
457.0,457.5,60,C4,0.5,0,115,2.0,bassoon2,None,note,0
457.5,458.0,59,B3,0.5,0,115,2.5,bassoon2,None,note,0
458.0,458.5,60,C4,0.5,0,115,3.0,bassoon2,None,note,0
458.5,459.0,59,B3,0.5,0,115,3.5,bassoon2,None,note,0
459.0,459.5,60,C4,0.5,0,115,4.0,bassoon2,None,note,0
459.5,460.0,57,A3,0.5,0,115,4.5,bassoon2,None,note,0
460.0,460.5,59,B3,0.5,0,116,1.0,bassoon2,None,note,0
461.0,461.5,52,E3,0.5,0,116,2.0,bassoon2,None,note,0
461.5,462.0,52,E3,0.5,0,116,2.5,bassoon2,None,note,0
462.0,462.5,48,C3,0.5,0,116,3.0,bassoon2,None,note,0
462.5,463.0,48,C3,0.5,0,116,3.5,bassoon2,None,note,0
463.0,463.5,50,D3,0.5,0,116,4.0,bassoon2,None,note,0
463.5,464.0,50,D3,0.5,0,116,4.5,bassoon2,None,note,0
464.0,465.0,55,G3,1.0,0,117,1.0,bassoon2,None,note,0
465.0,466.0,55,G3,1.0,0,117,2.0,bassoon2,None,note,0
467.0,468.0,50,D3,1.0,0,117,4.0,bassoon2,None,note,0
469.0,470.0,55,G3,1.0,0,118,2.0,bassoon2,None,note,0
471.0,472.0,50,D3,1.0,0,118,4.0,bassoon2,None,note,0
473.0,474.0,55,G3,1.0,0,119,2.0,bassoon2,None,note,0
475.0,476.0,50,D3,1.0,0,119,4.0,bassoon2,None,note,0
476.0,477.0,55,G3,1.0,0,120,1.0,bassoon2,None,note,0
477.0,478.0,55,G3,1.0,0,120,2.0,bassoon2,None,note,0
478.0,479.0,43,G2,1.0,0,120,3.0,bassoon2,None,note,0
480.0,481.0,48,C3,1.0,0,121,1.0,bassoon2,None,note,0
481.5,481.6666666666667,43,G2,0.16666666666666666,0,121,2.5,bassoon2,None,note,0
481.6666666666667,481.83333333333337,45,A2,0.16666666666666666,0,121,2.6666666666666665,bassoon2,None,note,0
481.8333333333333,482.0,47,B2,0.16666666666666666,0,121,2.8333333333333335,bassoon2,None,note,0
482.0,483.0,48,C3,1.0,0,121,3.0,bassoon2,None,note,0
483.5,483.6666666666667,43,G2,0.16666666666666666,0,121,4.5,bassoon2,None,note,0
